ID,Year,M,D,H,1,2,sum,sump
0131-002,2011,1,25,24,228,154,382,459
0131-002,2011,1,26,1,172,141,313,382
0131-002,2011,1,26,2,119,108,227,313
0131-002,2011,1,26,3,92,91,183,227
0131-002,2011,1,26,4,76,67,143,183
0131-002,2011,1,26,5,58,57,115,143
0131-002,2011,1,26,6,91,119,210,115
0131-002,2011,1,26,7,158,167,325,210
0131-002,2011,1,26,8,231,253,484,325
0131-002,2011,1,26,9,336,405,741,484
0131-002,2011,1,26,10,468,609,1077,741
0131-002,2011,1,26,11,551,666,1217,1077
0131-002,2011,1,26,12,679,814,1493,1217
0131-002,2011,1,26,13,930,1252,2182,1493
0131-002,2011,1,26,14,994,1157,2151,2182
0131-002,2011,1,26,15,1356,1276,2632,2151
0131-002,2011,1,26,16,1345,1236,2581,2632
0131-002,2011,1,26,17,1356,1101,2457,2581
0131-002,2011,1,26,18,1394,1053,2447,2457
0131-002,2011,1,26,19,790,626,1416,2447
0131-002,2011,1,26,20,688,589,1277,1416
0131-002,2011,1,26,21,561,473,1034,1277
0131-002,2011,1,26,22,475,369,844,1034
0131-002,2011,1,26,23,319,260,579,844
0131-002,2011,1,26,24,241,221,462,579
0131-002,2011,1,27,1,97,62,159,462
0131-002,2011,1,27,2,64,47,111,159
0131-002,2011,1,27,3,42,41,83,111
0131-002,2011,1,27,4,46,39,85,83
0131-002,2011,1,27,5,52,67,119,85
0131-002,2011,1,27,6,96,108,204,119
0131-002,2011,1,27,7,310,244,554,204
0131-002,2011,1,27,8,692,482,1174,554
0131-002,2011,1,27,9,813,771,1584,1174
0131-002,2011,1,27,10,774,810,1584,1584
0131-002,2011,1,27,11,739,707,1446,1584
0131-002,2011,1,27,12,748,707,1455,1446
0131-002,2011,1,27,13,729,746,1475,1455
0131-002,2011,1,27,14,865,864,1729,1475
0131-002,2011,1,27,15,968,909,1877,1729
0131-002,2011,1,27,16,968,953,1921,1877
0131-002,2011,1,27,17,948,887,1835,1921
0131-002,2011,1,27,18,947,996,1943,1835
0131-002,2011,1,27,19,980,1085,2065,1943
0131-002,2011,1,27,20,738,861,1599,2065
0131-002,2011,1,27,21,609,643,1252,1599
0131-002,2011,1,27,22,558,549,1107,1252
0131-002,2011,1,27,23,391,279,670,1107
0131-002,2011,1,27,24,286,204,490,670
0131-002,2011,1,28,1,231,171,402,490
0131-002,2011,1,28,2,144,108,252,402
0131-002,2011,1,28,3,107,84,191,252
0131-002,2011,1,28,4,72,65,137,191
0131-002,2011,1,28,5,96,96,192,137
0131-002,2011,1,28,6,133,143,276,192
0131-002,2011,1,28,7,386,360,746,276
0131-002,2011,1,28,8,979,892,1871,746
0131-002,2011,1,28,9,1041,1162,2203,1871
0131-002,2011,1,28,10,933,884,1817,2203
0131-002,2011,1,28,11,1038,1160,2198,1817
0131-002,2011,1,28,12,866,934,1800,2198
0131-002,2011,1,28,13,716,922,1638,1800
0131-002,2011,1,28,14,939,1016,1955,1638
0131-002,2011,1,28,15,1034,1118,2152,1955
0131-002,2011,1,28,16,1022,998,2020,2152
0131-002,2011,1,28,17,900,835,1735,2020
0131-002,2011,1,28,18,873,817,1690,1735
0131-002,2011,1,28,19,589,545,1134,1690
0131-002,2011,1,28,20,682,565,1247,1134
0131-002,2011,1,28,21,607,500,1107,1247
0131-002,2011,1,28,22,558,429,987,1107
0131-002,2011,1,28,23,362,244,606,987
0131-002,2011,1,28,24,232,186,418,606
0131-002,2011,1,29,1,137,108,245,418
0131-002,2011,1,29,2,112,92,204,245
0131-002,2011,1,29,3,93,92,185,204
0131-002,2011,1,29,4,77,79,156,185
0131-002,2011,1,29,5,73,68,141,156
0131-002,2011,1,29,6,89,112,201,141
0131-002,2011,1,29,7,258,218,476,201
0131-002,2011,1,29,8,511,399,910,476
0131-002,2011,1,29,9,634,608,1242,910
0131-002,2011,1,29,10,682,737,1419,1242
0131-002,2011,1,29,11,878,848,1726,1419
0131-002,2011,1,29,12,753,718,1471,1726
0131-002,2011,1,29,13,726,696,1422,1471
0131-002,2011,1,29,14,843,895,1738,1422
0131-002,2011,1,29,15,888,844,1732,1738
0131-002,2011,1,29,16,962,936,1898,1732
0131-002,2011,1,29,17,962,915,1877,1898
0131-002,2011,1,29,18,942,1004,1946,1877
0131-002,2011,1,29,19,921,1218,2139,1946
0131-002,2011,1,29,20,724,816,1540,2139
0131-002,2011,1,29,21,583,691,1274,1540
0131-002,2011,1,29,22,547,528,1075,1274
0131-002,2011,1,29,23,438,381,819,1075
0131-002,2011,1,29,24,309,245,554,819
0131-002,2011,1,30,1,156,109,265,554
0131-002,2011,1,30,2,110,84,194,265
0131-002,2011,1,30,3,84,79,163,194
0131-002,2011,1,30,4,79,47,126,163
0131-002,2011,1,30,5,57,52,109,126
0131-002,2011,1,30,6,91,86,177,109
0131-002,2011,1,30,7,230,124,354,177
0131-002,2011,1,30,8,563,290,853,354
0131-002,2011,1,30,9,573,427,1000,853
0131-002,2011,1,30,10,533,495,1028,1000
0131-002,2011,1,30,11,576,485,1061,1028
0131-002,2011,1,30,12,546,451,997,1061
0131-002,2011,1,30,13,536,465,1001,997
0131-002,2011,1,30,14,643,571,1214,1001
0131-002,2011,1,30,15,719,687,1406,1214
0131-002,2011,1,30,16,730,666,1396,1406
0131-002,2011,1,30,17,712,690,1402,1396
0131-002,2011,1,30,18,743,803,1546,1402
0131-002,2011,1,30,19,744,933,1677,1546
0131-002,2011,1,30,20,532,580,1112,1677
0131-002,2011,1,30,21,444,386,830,1112
0131-002,2011,1,30,22,386,306,692,830
0131-002,2011,1,30,23,347,278,625,692
0131-002,2011,1,30,24,256,196,452,625
0131-002,2011,1,31,1,206,144,350,452
0131-002,2011,1,31,2,176,138,314,350
0131-002,2011,1,31,3,113,89,202,314
0131-002,2011,1,31,4,111,111,222,202
0131-002,2011,1,31,5,95,104,199,222
0131-002,2011,1,31,6,138,163,301,199
0131-002,2011,1,31,7,274,230,504,301
0131-002,2011,1,31,8,820,589,1409,504
0131-002,2011,1,31,9,888,808,1696,1409
0131-002,2011,1,31,10,711,737,1448,1696
0131-002,2011,1,31,11,823,799,1622,1448
0131-002,2011,1,31,12,835,780,1615,1622
0131-002,2011,1,31,13,655,606,1261,1615
0131-002,2011,1,31,14,744,739,1483,1261
0131-002,2011,1,31,15,854,837,1691,1483
0131-002,2011,1,31,16,922,864,1786,1691
0131-002,2011,1,31,17,926,892,1818,1786
0131-002,2011,1,31,18,950,1021,1971,1818
0131-002,2011,1,31,19,793,955,1748,1971
0131-002,2011,1,31,20,688,784,1472,1748
0131-002,2011,1,31,21,518,529,1047,1472
0131-002,2011,1,31,22,485,430,915,1047
0131-002,2011,1,31,23,413,312,725,915
0131-002,2011,1,31,24,270,191,461,725
0131-002,2011,2,1,1,20,22,42,461
0131-002,2011,2,1,2,14,13,27,42
0131-002,2011,2,1,3,11,12,23,27
0131-002,2011,2,1,4,10,5,15,23
0131-002,2011,2,1,5,7,12,19,15
0131-002,2011,2,1,6,18,22,40,19
0131-002,2011,2,1,7,55,25,80,40
0131-002,2011,2,1,8,216,165,381,80
0131-002,2011,2,1,9,159,187,346,381
0131-002,2011,2,1,10,127,141,268,346
0131-002,2011,2,1,11,131,155,286,268
0131-002,2011,2,1,12,124,172,296,286
0131-002,2011,2,1,13,115,255,370,296
0131-002,2011,2,1,14,125,332,457,370
0131-002,2011,2,1,15,168,376,544,457
0131-002,2011,2,1,16,144,404,548,544
0131-002,2011,2,1,17,172,432,604,548
0131-002,2011,2,1,18,181,490,671,604
0131-002,2011,2,1,19,160,471,631,671
0131-002,2011,2,1,20,122,398,520,631
0131-002,2011,2,1,21,77,388,465,520
0131-002,2011,2,1,22,74,292,366,465
0131-002,2011,2,1,23,57,377,434,366
0131-002,2011,2,1,24,22,289,311,434
0131-002,2011,2,2,1,31,366,397,311
0131-002,2011,2,2,2,17,315,332,397
0131-002,2011,2,2,3,13,319,332,332
0131-002,2011,2,2,4,9,210,219,332
0131-002,2011,2,2,5,12,266,278,219
0131-002,2011,2,2,6,16,335,351,278
0131-002,2011,2,2,7,25,385,410,351
0131-002,2011,2,2,8,28,448,476,410
0131-002,2011,2,2,9,65,456,521,476
0131-002,2011,2,2,10,71,499,570,521
0131-002,2011,2,2,11,108,458,566,570
0131-002,2011,2,2,12,126,404,530,566
0131-002,2011,2,2,13,111,451,562,530
0131-002,2011,2,2,14,142,459,601,562
0131-002,2011,2,2,15,154,474,628,601
0131-002,2011,2,2,16,157,487,644,628
0131-002,2011,2,2,17,134,415,549,644
0131-002,2011,2,2,18,85,386,471,549
0131-002,2011,2,2,19,63,229,292,471
0131-002,2011,2,2,20,49,114,163,292
0131-002,2011,2,2,21,34,74,108,163
0131-002,2011,2,2,22,33,49,82,108
0131-002,2011,2,2,23,34,26,60,82
0131-002,2011,2,2,24,15,16,31,60
0131-002,2011,2,3,1,13,13,26,31
0131-002,2011,2,3,2,5,10,15,26
0131-002,2011,2,3,3,6,3,9,15
0131-002,2011,2,3,4,3,2,5,9
0131-002,2011,2,3,5,5,3,8,5
0131-002,2011,2,3,6,4,10,14,8
0131-002,2011,2,3,7,26,26,52,14
0131-002,2011,2,3,8,42,52,94,52
0131-002,2011,2,3,9,64,57,121,94
0131-002,2011,2,3,10,31,77,108,121
0131-002,2011,2,3,11,102,106,208,108
0131-002,2011,2,3,12,237,219,456,208
0131-002,2011,2,3,13,318,378,696,456
0131-002,2011,2,3,14,343,341,684,696
0131-002,2011,2,3,15,341,404,745,684
0131-002,2011,2,3,16,459,507,966,745
0131-002,2011,2,3,17,399,550,949,966
0131-002,2011,2,3,18,412,526,938,949
0131-002,2011,2,3,19,397,441,838,938
0131-002,2011,2,3,20,400,448,848,838
0131-002,2011,2,3,21,333,389,722,848
0131-002,2011,2,3,22,234,276,510,722
0131-002,2011,2,3,23,152,155,307,510
0131-002,2011,2,3,24,62,44,106,307
0131-002,2011,2,4,1,53,20,73,106
0131-002,2011,2,4,2,23,12,35,73
0131-002,2011,2,4,3,15,6,21,35
0131-002,2011,2,4,4,10,4,14,21
0131-002,2011,2,4,5,6,2,8,14
0131-002,2011,2,4,6,7,7,14,8
0131-002,2011,2,4,7,9,11,20,14
0131-002,2011,2,4,8,17,14,31,20
0131-002,2011,2,4,9,36,33,69,31
0131-002,2011,2,4,10,56,45,101,69
0131-002,2011,2,4,11,138,70,208,101
0131-002,2011,2,4,12,239,89,328,208
0131-002,2011,2,4,13,298,103,401,328
0131-002,2011,2,4,14,345,128,473,401
0131-002,2011,2,4,15,328,161,489,473
0131-002,2011,2,4,16,436,136,572,489
0131-002,2011,2,4,17,437,151,588,572
0131-002,2011,2,4,18,446,143,589,588
0131-002,2011,2,4,19,438,101,539,589
0131-002,2011,2,4,20,391,72,463,539
0131-002,2011,2,4,21,420,63,483,463
0131-002,2011,2,4,22,206,50,256,483
0131-002,2011,2,4,23,225,42,267,256
0131-002,2011,2,4,24,214,17,231,267
0131-002,2011,2,5,1,367,16,383,231
0131-002,2011,2,5,2,159,15,174,383
0131-002,2011,2,5,3,73,3,76,174
0131-002,2011,2,5,4,15,5,20,76
0131-002,2011,2,5,5,9,8,17,20
0131-002,2011,2,5,6,10,7,17,17
0131-002,2011,2,5,7,20,17,37,17
0131-002,2011,2,5,8,42,54,96,37
0131-002,2011,2,5,9,77,66,143,96
0131-002,2011,2,5,10,152,79,231,143
0131-002,2011,2,5,11,210,97,307,231
0131-002,2011,2,5,12,318,88,406,307
0131-002,2011,2,5,13,322,91,413,406
0131-002,2011,2,5,14,375,105,480,413
0131-002,2011,2,5,15,418,113,531,480
0131-002,2011,2,5,16,462,111,573,531
0131-002,2011,2,5,17,421,116,537,573
0131-002,2011,2,5,18,406,112,518,537
0131-002,2011,2,5,19,353,110,463,518
0131-002,2011,2,5,20,360,69,429,463
0131-002,2011,2,5,21,390,68,458,429
0131-002,2011,2,5,22,385,51,436,458
0131-002,2011,2,5,23,316,40,356,436
0131-002,2011,2,5,24,179,36,215,356
0131-002,2011,2,6,1,63,19,82,215
0131-002,2011,2,6,2,19,11,30,82
0131-002,2011,2,6,3,12,15,27,30
0131-002,2011,2,6,4,14,10,24,27
0131-002,2011,2,6,5,7,8,15,24
0131-002,2011,2,6,6,10,9,19,15
0131-002,2011,2,6,7,8,15,23,19
0131-002,2011,2,6,8,28,39,67,23
0131-002,2011,2,6,9,46,62,108,67
0131-002,2011,2,6,10,60,57,117,108
0131-002,2011,2,6,11,74,66,140,117
0131-002,2011,2,6,12,62,62,124,140
0131-002,2011,2,6,13,145,88,233,124
0131-002,2011,2,6,14,148,108,256,233
0131-002,2011,2,6,15,177,120,297,256
0131-002,2011,2,6,16,195,120,315,297
0131-002,2011,2,6,17,199,137,336,315
0131-002,2011,2,6,18,174,117,291,336
0131-002,2011,2,6,19,95,78,173,291
0131-002,2011,2,6,20,84,53,137,173
0131-002,2011,2,6,21,61,49,110,137
0131-002,2011,2,6,22,62,53,115,110
0131-002,2011,2,6,23,34,35,69,115
0131-002,2011,2,6,24,21,19,40,69
0131-002,2011,2,7,1,14,15,29,40
0131-002,2011,2,7,2,10,15,25,29
0131-002,2011,2,7,3,6,6,12,25
0131-002,2011,2,7,4,3,7,10,12
0131-002,2011,2,7,5,5,12,17,10
0131-002,2011,2,7,6,16,18,34,17
0131-002,2011,2,7,7,69,39,108,34
0131-002,2011,2,7,8,275,252,527,108
0131-002,2011,2,7,9,212,222,434,527
0131-002,2011,2,7,10,138,174,312,434
0131-002,2011,2,7,11,118,188,306,312
0131-002,2011,2,7,12,127,180,307,306
0131-002,2011,2,7,13,108,159,267,307
0131-002,2011,2,7,14,138,165,303,267
0131-002,2011,2,7,15,161,158,319,303
0131-002,2011,2,7,16,155,150,305,319
0131-002,2011,2,7,17,178,166,344,305
0131-002,2011,2,7,18,188,211,399,344
0131-002,2011,2,7,19,202,238,440,399
0131-002,2011,2,7,20,156,137,293,440
0131-002,2011,2,7,21,116,110,226,293
0131-002,2011,2,7,22,93,110,203,226
0131-002,2011,2,7,23,67,65,132,203
0131-002,2011,2,7,24,33,37,70,132
0131-002,2011,2,8,1,24,29,53,70
0131-002,2011,2,8,2,16,16,32,53
0131-002,2011,2,8,3,3,9,12,32
0131-002,2011,2,8,4,8,8,16,12
0131-002,2011,2,8,5,6,13,19,16
0131-002,2011,2,8,6,22,15,37,19
0131-002,2011,2,8,7,82,45,127,37
0131-002,2011,2,8,8,267,217,484,127
0131-002,2011,2,8,9,267,223,490,484
0131-002,2011,2,8,10,158,175,333,490
0131-002,2011,2,8,11,145,174,319,333
0131-002,2011,2,8,12,150,137,287,319
0131-002,2011,2,8,13,117,114,231,287
0131-002,2011,2,8,14,138,136,274,231
0131-002,2011,2,8,15,174,164,338,274
0131-002,2011,2,8,16,163,181,344,338
0131-002,2011,2,8,17,163,187,350,344
0131-002,2011,2,8,18,193,226,419,350
0131-002,2011,2,8,19,217,238,455,419
0131-002,2011,2,8,20,146,153,299,455
0131-002,2011,2,8,21,113,126,239,299
0131-002,2011,2,8,22,104,109,213,239
0131-002,2011,2,8,23,74,70,144,213
0131-002,2011,2,8,24,51,47,98,144
0131-002,2011,2,9,1,25,29,54,98
0131-002,2011,2,9,2,19,17,36,54
0131-002,2011,2,9,3,8,11,19,36
0131-002,2011,2,9,4,15,8,23,19
0131-002,2011,2,9,5,11,18,29,23
0131-002,2011,2,9,6,20,19,39,29
0131-002,2011,2,9,7,86,62,148,39
0131-002,2011,2,9,8,320,230,550,148
0131-002,2011,2,9,9,252,282,534,550
0131-002,2011,2,9,10,160,157,317,534
0131-002,2011,2,9,11,160,160,320,317
0131-002,2011,2,9,12,156,155,311,320
0131-002,2011,2,9,13,124,119,243,311
0131-002,2011,2,9,14,160,167,327,243
0131-002,2011,2,9,15,159,170,329,327
0131-002,2011,2,9,16,195,183,378,329
0131-002,2011,2,9,17,182,184,366,378
0131-002,2011,2,9,18,205,236,441,366
0131-002,2011,2,9,19,233,236,469,441
0131-002,2011,2,9,20,122,176,298,469
0131-002,2011,2,9,21,116,130,246,298
0131-002,2011,2,9,22,77,119,196,246
0131-002,2011,2,9,23,66,76,142,196
0131-002,2011,2,9,24,52,56,108,142
0131-002,2011,2,10,1,31,37,68,108
0131-002,2011,2,10,2,10,16,26,68
0131-002,2011,2,10,3,14,6,20,26
0131-002,2011,2,10,4,11,14,25,20
0131-002,2011,2,10,5,10,15,25,25
0131-002,2011,2,10,6,25,17,42,25
0131-002,2011,2,10,7,76,50,126,42
0131-002,2011,2,10,8,314,224,538,126
0131-002,2011,2,10,9,255,299,554,538
0131-002,2011,2,10,10,191,179,370,554
0131-002,2011,2,10,11,168,156,324,370
0131-002,2011,2,10,12,147,186,333,324
0131-002,2011,2,10,13,141,143,284,333
0131-002,2011,2,10,14,164,200,364,284
0131-002,2011,2,10,15,182,198,380,364
0131-002,2011,2,10,16,200,193,393,380
0131-002,2011,2,10,17,155,182,337,393
0131-002,2011,2,10,18,212,206,418,337
0131-002,2011,2,10,19,239,244,483,418
0131-002,2011,2,10,20,151,180,331,483
0131-002,2011,2,10,21,114,128,242,331
0131-002,2011,2,10,22,112,123,235,242
0131-002,2011,2,10,23,75,70,145,235
0131-002,2011,2,10,24,40,43,83,145
0131-002,2011,2,11,1,39,33,72,83
0131-002,2011,2,11,2,18,25,43,72
0131-002,2011,2,11,3,15,9,24,43
0131-002,2011,2,11,4,6,15,21,24
0131-002,2011,2,11,5,14,22,36,21
0131-002,2011,2,11,6,28,15,43,36
0131-002,2011,2,11,7,79,56,135,43
0131-002,2011,2,11,8,327,244,571,135
0131-002,2011,2,11,9,256,281,537,571
0131-002,2011,2,11,10,153,200,353,537
0131-002,2011,2,11,11,171,160,331,353
0131-002,2011,2,11,12,140,170,310,331
0131-002,2011,2,11,13,133,135,268,310
0131-002,2011,2,11,14,149,156,305,268
0131-002,2011,2,11,15,184,222,406,305
0131-002,2011,2,11,16,229,185,414,406
0131-002,2011,2,11,17,217,197,414,414
0131-002,2011,2,11,18,247,270,517,414
0131-002,2011,2,11,19,234,285,519,517
0131-002,2011,2,11,20,171,172,343,519
0131-002,2011,2,11,21,127,141,268,343
0131-002,2011,2,11,22,96,129,225,268
0131-002,2011,2,11,23,78,76,154,225
0131-002,2011,2,11,24,41,54,95,154
0131-002,2011,2,12,1,39,36,75,95
0131-002,2011,2,12,2,23,19,42,75
0131-002,2011,2,12,3,18,24,42,42
0131-002,2011,2,12,4,14,16,30,42
0131-002,2011,2,12,5,14,13,27,30
0131-002,2011,2,12,6,24,19,43,27
0131-002,2011,2,12,7,59,43,102,43
0131-002,2011,2,12,8,167,106,273,102
0131-002,2011,2,12,9,200,182,382,273
0131-002,2011,2,12,10,178,194,372,382
0131-002,2011,2,12,11,184,185,369,372
0131-002,2011,2,12,12,161,197,358,369
0131-002,2011,2,12,13,153,220,373,358
0131-002,2011,2,12,14,176,198,374,373
0131-002,2011,2,12,15,194,226,420,374
0131-002,2011,2,12,16,187,193,380,420
0131-002,2011,2,12,17,208,213,421,380
0131-002,2011,2,12,18,242,227,469,421
0131-002,2011,2,12,19,184,205,389,469
0131-002,2011,2,12,20,131,116,247,389
0131-002,2011,2,12,21,103,98,201,247
0131-002,2011,2,12,22,85,77,162,201
0131-002,2011,2,12,23,65,77,142,162
0131-002,2011,2,12,24,42,31,73,142
0131-002,2011,2,13,1,26,36,62,73
0131-002,2011,2,13,2,16,16,32,62
0131-002,2011,2,13,3,13,11,24,32
0131-002,2011,2,13,4,10,10,20,24
0131-002,2011,2,13,5,10,12,22,20
0131-002,2011,2,13,6,11,11,22,22
0131-002,2011,2,13,7,25,26,51,22
0131-002,2011,2,13,8,61,50,111,51
0131-002,2011,2,13,9,73,74,147,111
0131-002,2011,2,13,10,86,85,171,147
0131-002,2011,2,13,11,104,117,221,171
0131-002,2011,2,13,12,91,115,206,221
0131-002,2011,2,13,13,129,125,254,206
0131-002,2011,2,13,14,119,136,255,254
0131-002,2011,2,13,15,145,133,278,255
0131-002,2011,2,13,16,179,147,326,278
0131-002,2011,2,13,17,224,164,388,326
0131-002,2011,2,13,18,229,150,379,388
0131-002,2011,2,13,19,169,108,277,379
0131-002,2011,2,13,20,106,115,221,277
0131-002,2011,2,13,21,85,77,162,221
0131-002,2011,2,13,22,82,77,159,162
0131-002,2011,2,13,23,54,47,101,159
0131-002,2011,2,13,24,26,27,53,101
0131-002,2011,2,14,1,18,18,36,53
0131-002,2011,2,14,2,13,14,27,36
0131-002,2011,2,14,3,8,9,17,27
0131-002,2011,2,14,4,6,9,15,17
0131-002,2011,2,14,5,13,24,37,15
0131-002,2011,2,14,6,23,29,52,37
0131-002,2011,2,14,7,101,71,172,52
0131-002,2011,2,14,8,346,292,638,172
0131-002,2011,2,14,9,256,288,544,638
0131-002,2011,2,14,10,171,203,374,544
0131-002,2011,2,14,11,154,192,346,374
0131-002,2011,2,14,12,157,163,320,346
0131-002,2011,2,14,13,135,137,272,320
0131-002,2011,2,14,14,163,155,318,272
0131-002,2011,2,14,15,197,176,373,318
0131-002,2011,2,14,16,202,224,426,373
0131-002,2011,2,14,17,169,207,376,426
0131-002,2011,2,14,18,211,245,456,376
0131-002,2011,2,14,19,230,241,471,456
0131-002,2011,2,14,20,173,191,364,471
0131-002,2011,2,14,21,144,146,290,364
0131-002,2011,2,14,22,126,138,264,290
0131-002,2011,2,14,23,62,73,135,264
0131-002,2011,2,14,24,36,45,81,135
0131-002,2011,2,15,1,28,46,74,81
0131-002,2011,2,15,2,22,13,35,74
0131-002,2011,2,15,3,9,17,26,35
0131-002,2011,2,15,4,7,13,20,26
0131-002,2011,2,15,5,14,24,38,20
0131-002,2011,2,15,6,30,17,47,38
0131-002,2011,2,15,7,90,63,153,47
0131-002,2011,2,15,8,343,257,600,153
0131-002,2011,2,15,9,253,299,552,600
0131-002,2011,2,15,10,190,201,391,552
0131-002,2011,2,15,11,198,152,350,391
0131-002,2011,2,15,12,173,166,339,350
0131-002,2011,2,15,13,118,162,280,339
0131-002,2011,2,15,14,181,185,366,280
0131-002,2011,2,15,15,196,209,405,366
0131-002,2011,2,15,16,200,191,391,405
0131-002,2011,2,15,17,195,206,401,391
0131-002,2011,2,15,18,216,275,491,401
0131-002,2011,2,15,19,254,272,526,491
0131-002,2011,2,15,20,137,193,330,526
0131-002,2011,2,15,21,142,160,302,330
0131-002,2011,2,15,22,104,152,256,302
0131-002,2011,2,15,23,78,80,158,256
0131-002,2011,2,15,24,43,40,83,158
0131-002,2011,2,16,1,29,24,53,83
0131-002,2011,2,16,2,15,23,38,53
0131-002,2011,2,16,3,18,11,29,38
0131-002,2011,2,16,4,10,21,31,29
0131-002,2011,2,16,5,11,25,36,31
0131-002,2011,2,16,6,24,14,38,36
0131-002,2011,2,16,7,88,59,147,38
0131-002,2011,2,16,8,345,262,607,147
0131-002,2011,2,16,9,274,310,584,607
0131-002,2011,2,16,10,207,212,419,584
0131-002,2011,2,16,11,197,181,378,419
0131-002,2011,2,16,12,175,165,340,378
0131-002,2011,2,16,13,124,137,261,340
0131-002,2011,2,16,14,177,188,365,261
0131-002,2011,2,16,15,206,187,393,365
0131-002,2011,2,16,16,197,195,392,393
0131-002,2011,2,16,17,186,193,379,392
0131-002,2011,2,16,18,240,307,547,379
0131-002,2011,2,16,19,252,264,516,547
0131-002,2011,2,16,20,158,180,338,516
0131-002,2011,2,16,21,132,147,279,338
0131-002,2011,2,16,22,103,150,253,279
0131-002,2011,2,16,23,98,81,179,253
0131-002,2011,2,16,24,39,62,101,179
0131-002,2011,2,17,1,31,25,56,101
0131-002,2011,2,17,2,20,19,39,56
0131-002,2011,2,17,3,11,7,18,39
0131-002,2011,2,17,4,8,9,17,18
0131-002,2011,2,17,5,6,15,21,17
0131-002,2011,2,17,6,15,22,37,21
0131-002,2011,2,17,7,56,49,105,37
0131-002,2011,2,17,8,291,233,524,105
0131-002,2011,2,17,9,233,267,500,524
0131-002,2011,2,17,10,162,180,342,500
0131-002,2011,2,17,11,183,196,379,342
0131-002,2011,2,17,12,161,191,352,379
0131-002,2011,2,17,13,125,160,285,352
0131-002,2011,2,17,14,179,163,342,285
0131-002,2011,2,17,15,222,190,412,342
0131-002,2011,2,17,16,213,198,411,412
0131-002,2011,2,17,17,187,192,379,411
0131-002,2011,2,17,18,222,254,476,379
0131-002,2011,2,17,19,221,270,491,476
0131-002,2011,2,17,20,155,172,327,491
0131-002,2011,2,17,21,130,167,297,327
0131-002,2011,2,17,22,131,139,270,297
0131-002,2011,2,17,23,74,70,144,270
0131-002,2011,2,17,24,51,51,102,144
0131-002,2011,2,18,1,44,29,73,102
0131-002,2011,2,18,2,15,17,32,73
0131-002,2011,2,18,3,15,14,29,32
0131-002,2011,2,18,4,6,11,17,29
0131-002,2011,2,18,5,17,22,39,17
0131-002,2011,2,18,6,29,17,46,39
0131-002,2011,2,18,7,88,52,140,46
0131-002,2011,2,18,8,365,287,652,140
0131-002,2011,2,18,9,284,336,620,652
0131-002,2011,2,18,10,220,248,468,620
0131-002,2011,2,18,11,203,201,404,468
0131-002,2011,2,18,12,175,188,363,404
0131-002,2011,2,18,13,171,176,347,363
0131-002,2011,2,18,14,179,214,393,347
0131-002,2011,2,18,15,227,210,437,393
0131-002,2011,2,18,16,228,221,449,437
0131-002,2011,2,18,17,225,228,453,449
0131-002,2011,2,18,18,251,304,555,453
0131-002,2011,2,18,19,284,300,584,555
0131-002,2011,2,18,20,193,225,418,584
0131-002,2011,2,18,21,147,156,303,418
0131-002,2011,2,18,22,109,121,230,303
0131-002,2011,2,18,23,77,75,152,230
0131-002,2011,2,18,24,53,60,113,152
0131-002,2011,2,19,1,35,30,65,113
0131-002,2011,2,19,2,29,27,56,65
0131-002,2011,2,19,3,25,13,38,56
0131-002,2011,2,19,4,9,16,25,38
0131-002,2011,2,19,5,8,20,28,25
0131-002,2011,2,19,6,32,20,52,28
0131-002,2011,2,19,7,71,51,122,52
0131-002,2011,2,19,8,195,180,375,122
0131-002,2011,2,19,9,195,217,412,375
0131-002,2011,2,19,10,180,185,365,412
0131-002,2011,2,19,11,177,210,387,365
0131-002,2011,2,19,12,210,254,464,387
0131-002,2011,2,19,13,207,263,470,464
0131-002,2011,2,19,14,244,295,539,470
0131-002,2011,2,19,15,270,304,574,539
0131-002,2011,2,19,16,309,306,615,574
0131-002,2011,2,19,17,304,306,610,615
0131-002,2011,2,19,18,371,348,719,610
0131-002,2011,2,19,19,336,286,622,719
0131-002,2011,2,19,20,279,171,450,622
0131-002,2011,2,19,21,160,114,274,450
0131-002,2011,2,19,22,70,112,182,274
0131-002,2011,2,19,23,73,64,137,182
0131-002,2011,2,19,24,41,43,84,137
0131-002,2011,2,20,1,28,30,58,84
0131-002,2011,2,20,2,21,20,41,58
0131-002,2011,2,20,3,10,12,22,41
0131-002,2011,2,20,4,11,12,23,22
0131-002,2011,2,20,5,11,16,27,23
0131-002,2011,2,20,6,20,14,34,27
0131-002,2011,2,20,7,29,25,54,34
0131-002,2011,2,20,8,69,68,137,54
0131-002,2011,2,20,9,88,109,197,137
0131-002,2011,2,20,10,89,113,202,197
