ID,Year,M,D,H,1,2
0130-001,2015,03,14,06,435,294
0130-001,2015,03,14,07,903,459
0130-001,2015,03,14,08,1411,1110
0130-001,2015,03,14,09,1616,1623
0130-001,2015,03,14,10,1686,1729
0130-001,2015,03,14,11,1762,2137
0130-001,2015,03,14,12,1714,2155
0130-001,2015,03,14,13,1787,2094
0130-001,2015,03,14,14,1702,1981
0130-001,2015,03,14,15,1729,1933
0130-001,2015,03,14,16,1831,1989
0130-001,2015,03,14,17,1866,2056
0130-001,2015,03,14,18,1858,2320
0130-001,2015,03,14,19,1894,1890
0130-001,2015,03,14,20,1616,1294
0130-001,2015,03,14,21,1376,1086
0130-001,2015,03,14,22,1204,851
0130-001,2015,03,14,23,912,627
0130-001,2015,03,14,24,553,421
0130-001,2015,03,15,01,461,285
0130-001,2015,03,15,02,308,211
0130-001,2015,03,15,03,209,154
0130-001,2015,03,15,04,163,104
0130-001,2015,03,15,05,185,114
0130-001,2015,03,15,06,250,227
0130-001,2015,03,15,07,547,277
0130-001,2015,03,15,08,734,524
0130-001,2015,03,15,09,840,928
0130-001,2015,03,15,10,1018,1088
0130-001,2015,03,15,11,1244,1343
0130-001,2015,03,15,12,1173,1539
0130-001,2015,03,15,13,1317,1492
0130-001,2015,03,15,14,1514,1500
0130-001,2015,03,15,15,1683,1577
0130-001,2015,03,15,16,1790,1599
0130-001,2015,03,15,17,1896,1615
0130-001,2015,03,15,18,1781,1661
0130-001,2015,03,15,19,1588,1229
0130-001,2015,03,15,20,1490,1136
0130-001,2015,03,15,21,1327,882
0130-001,2015,03,15,22,1033,676
0130-001,2015,03,15,23,737,445
0130-001,2015,03,15,24,419,294
0130-001,2015,03,16,01,276,213
0130-001,2015,03,16,02,162,130
0130-001,2015,03,16,03,110,71
0130-001,2015,03,16,04,110,79
0130-001,2015,03,16,05,182,126
0130-001,2015,03,16,06,490,308
0130-001,2015,03,16,07,1480,710
0130-001,2015,03,16,08,2003,1759
0130-001,2015,03,16,09,1985,1892
0130-001,2015,03,16,10,1852,1751
0130-001,2015,03,16,11,1772,1565
0130-001,2015,03,16,12,1759,1692
0130-001,2015,03,16,13,1436,1490
0130-001,2015,03,16,14,1714,1718
0130-001,2015,03,16,15,1750,1797
0130-001,2015,03,16,16,1780,1712
0130-001,2015,03,16,17,1676,1872
0130-001,2015,03,16,18,1740,2270
0130-001,2015,03,16,19,1665,2310
0130-001,2015,03,16,20,1280,1682
0130-001,2015,03,16,21,1097,1522
0130-001,2015,03,16,22,1032,1108
0130-001,2015,03,16,23,724,651
0130-001,2015,03,16,24,490,427
0130-001,2015,03,17,01,275,255
0130-001,2015,03,17,02,226,172
0130-001,2015,03,17,03,163,118
0130-001,2015,03,17,04,138,132
0130-001,2015,03,17,05,171,172
0130-001,2015,03,17,06,342,271
0130-001,2015,03,17,07,1193,651
0130-001,2015,03,17,08,1660,1648
0130-001,2015,03,17,09,1893,1949
0130-001,2015,03,17,10,1787,1684
0130-001,2015,03,17,11,1758,1652
0130-001,2015,03,17,12,1735,1545
0130-001,2015,03,17,13,1436,1419
0130-001,2015,03,17,14,1828,1597
0130-001,2015,03,17,15,1818,1817
0130-001,2015,03,17,16,1658,1722
0130-001,2015,03,17,17,1606,1811
0130-001,2015,03,17,18,1570,2288
0130-001,2015,03,17,19,1543,2338
0130-001,2015,03,17,20,1312,1625
0130-001,2015,03,17,21,1169,1569
0130-001,2015,03,17,22,1142,1223
0130-001,2015,03,17,23,523,659
0130-001,2015,03,17,24,340,431
0130-001,2015,03,18,01,245,261
0130-001,2015,03,18,02,157,172
0130-001,2015,03,18,03,125,154
0130-001,2015,03,18,04,104,110
0130-001,2015,03,18,05,119,118
0130-001,2015,03,18,06,234,260
0130-001,2015,03,18,07,1326,554
0130-001,2015,03,18,08,2102,1602
0130-001,2015,03,18,09,2086,1871
0130-001,2015,03,18,10,1814,1630
0130-001,2015,03,18,11,1847,1680
0130-001,2015,03,18,12,1695,1624
0130-001,2015,03,18,13,1556,1523
0130-001,2015,03,18,14,1788,1718
0130-001,2015,03,18,15,1888,1795
0130-001,2015,03,18,16,1872,1726
0130-001,2015,03,18,17,1700,1879
0130-001,2015,03,18,18,1746,1971
0130-001,2015,03,18,19,1740,2193
0130-001,2015,03,18,20,1376,1644
0130-001,2015,03,18,21,1178,1357
0130-001,2015,03,18,22,1207,1003
0130-001,2015,03,18,23,800,623
0130-001,2015,03,18,24,426,389
0130-001,2015,03,19,01,311,265
0130-001,2015,03,19,02,203,203
0130-001,2015,03,19,03,152,124
0130-001,2015,03,19,04,130,116
0130-001,2015,03,19,05,172,160
0130-001,2015,03,19,06,418,279
0130-001,2015,03,19,07,1222,572
0130-001,2015,03,19,08,1772,1585
0130-001,2015,03,19,09,1829,1844
0130-001,2015,03,19,10,1688,1575
0130-001,2015,03,19,11,1590,1640
0130-001,2015,03,19,12,1655,1555
0130-001,2015,03,19,13,1418,1383
0130-001,2015,03,19,14,1610,1619
0130-001,2015,03,19,15,1684,1755
0130-001,2015,03,19,16,1564,1811
0130-001,2015,03,19,17,1459,1815
0130-001,2015,03,19,18,1469,2305
0130-001,2015,03,19,19,1612,2344
0130-001,2015,03,19,20,1297,1783
0130-001,2015,03,19,21,1236,1539
0130-001,2015,03,19,22,1166,1235
0130-001,2015,03,19,23,917,775
0130-001,2015,03,19,24,576,486
0130-001,2015,03,20,01,414,273
0130-001,2015,03,20,02,230,170
0130-001,2015,03,20,03,172,156
0130-001,2015,03,20,04,132,122
0130-001,2015,03,20,05,178,193
0130-001,2015,03,20,06,373,298
0130-001,2015,03,20,07,1312,680
0130-001,2015,03,20,08,2026,1541
0130-001,2015,03,20,09,2042,1947
0130-001,2015,03,20,10,1784,1654
0130-001,2015,03,20,11,1808,1753
0130-001,2015,03,20,12,1534,1824
0130-001,2015,03,20,13,1290,1627
0130-001,2015,03,20,14,1483,1763
0130-001,2015,03,20,15,1650,1874
0130-001,2015,03,20,16,1878,1811
0130-001,2015,03,20,17,1805,1836
0130-001,2015,03,20,18,1917,2381
0130-001,2015,03,20,19,1890,2439
0130-001,2015,03,20,20,1522,2066
0130-001,2015,03,20,21,1277,1656
0130-001,2015,03,20,22,1282,1165
0130-001,2015,03,20,23,695,771
0130-001,2015,03,20,24,446,502
0130-001,2015,03,21,01,339,419
0130-001,2015,03,21,02,218,261
0130-001,2015,03,21,03,168,172
0130-001,2015,03,21,04,124,166
0130-001,2015,03,21,05,142,182
0130-001,2015,03,21,06,234,316
0130-001,2015,03,21,07,631,587
0130-001,2015,03,21,08,1414,1140
0130-001,2015,03,21,09,1648,1682
0130-001,2015,03,21,10,1638,1767
0130-001,2015,03,21,11,1790,2024
0130-001,2015,03,21,12,1752,2096
0130-001,2015,03,21,13,1772,2070
0130-001,2015,03,21,14,1608,1789
0130-001,2015,03,21,15,1606,1884
0130-001,2015,03,21,16,1708,1852
0130-001,2015,03,21,17,1802,1878
0130-001,2015,03,21,18,1791,2118
0130-001,2015,03,21,19,1858,1878
0130-001,2015,03,21,20,1528,1385
0130-001,2015,03,21,21,1304,1132
0130-001,2015,03,21,22,1129,829
0130-001,2015,03,21,23,843,605
0130-001,2015,03,21,24,341,413
0130-001,2015,03,22,01,497,310
0130-001,2015,03,22,02,332,237
0130-001,2015,03,22,03,260,170
0130-001,2015,03,22,04,189,148
0130-001,2015,03,22,05,205,158
0130-001,2015,03,22,06,307,205
0130-001,2015,03,22,07,568,330
0130-001,2015,03,22,08,665,593
0130-001,2015,03,22,09,808,908
0130-001,2015,03,22,10,954,1031
0130-001,2015,03,22,11,1292,1302
0130-001,2015,03,22,12,1056,1256
0130-001,2015,03,22,13,1285,1355
0130-001,2015,03,22,14,1292,1314
0130-001,2015,03,22,15,1491,1417
0130-001,2015,03,22,16,1602,1448
0130-001,2015,03,22,17,1816,1429
0130-001,2015,03,22,18,1778,1457
0130-001,2015,03,22,19,1741,1284
0130-001,2015,03,22,20,1352,975
0130-001,2015,03,22,21,1169,833
0130-001,2015,03,22,22,1024,631
0130-001,2015,03,22,23,684,415
0130-001,2015,03,22,24,378,290
0130-001,2015,03,23,01,242,172
0130-001,2015,03,23,02,171,126
0130-001,2015,03,23,03,110,79
0130-001,2015,03,23,04,85,75
0130-001,2015,03,23,05,143,110
0130-001,2015,03,23,06,482,287
0130-001,2015,03,23,07,2002,700
0130-001,2015,03,23,08,2062,1672
0130-001,2015,03,23,09,2200,1900
0130-001,2015,03,23,10,2037,1670
0130-001,2015,03,23,11,1789,1682
0130-001,2015,03,23,12,1682,1634
0130-001,2015,03,23,13,1562,1456
0130-001,2015,03,23,14,1796,1761
0130-001,2015,03,23,15,1852,1795
0130-001,2015,03,23,16,1826,1902
0130-001,2015,03,23,17,1676,1757
0130-001,2015,03,23,18,1689,2218
0130-001,2015,03,23,19,1874,2329
0130-001,2015,03,23,20,1382,1767
0130-001,2015,03,23,21,1172,1514
0130-001,2015,03,23,22,1209,1193
0130-001,2015,03,23,23,882,585
0130-001,2015,03,23,24,577,445
0130-001,2015,03,24,01,392,277
0130-001,2015,03,24,02,219,158
0130-001,2015,03,24,03,217,128
0130-001,2015,03,24,04,161,110
0130-001,2015,03,24,05,201,188
0130-001,2015,03,24,06,441,273
0130-001,2015,03,24,07,1616,655
0130-001,2015,03,24,08,2108,1706
0130-001,2015,03,24,09,2172,1896
0130-001,2015,03,24,10,2013,1769
0130-001,2015,03,24,11,2071,1741
0130-001,2015,03,24,12,1845,1530
0130-001,2015,03,24,13,1576,1539
0130-001,2015,03,24,14,1935,1644
0130-001,2015,03,24,15,1978,1817
0130-001,2015,03,24,16,1891,1797
0130-001,2015,03,24,17,1694,1943
0130-001,2015,03,24,18,1796,2252
0130-001,2015,03,24,19,1754,2358
0130-001,2015,03,24,20,1412,1729
0130-001,2015,03,24,21,1269,1611
0130-001,2015,03,24,22,1252,1256
0130-001,2015,03,24,23,927,690
0130-001,2015,03,24,24,543,459
0130-001,2015,03,25,01,367,285
0130-001,2015,03,25,02,263,186
0130-001,2015,03,25,03,178,136
0130-001,2015,03,25,04,147,122
0130-001,2015,03,25,05,178,146
0130-001,2015,03,25,06,397,292
0130-001,2015,03,25,07,1534,720
0130-001,2015,03,25,08,2122,1595
0130-001,2015,03,25,09,2120,1971
0130-001,2015,03,25,10,1851,1696
0130-001,2015,03,25,11,1851,1619
0130-001,2015,03,25,12,1763,1650
0130-001,2015,03,25,13,1458,1504
0130-001,2015,03,25,14,1794,1686
0130-001,2015,03,25,15,1775,1783
0130-001,2015,03,25,16,1673,1832
0130-001,2015,03,25,17,1687,1854
0130-001,2015,03,25,18,1711,2252
0130-001,2015,03,25,19,1690,2538
0130-001,2015,03,25,20,1423,1807
0130-001,2015,03,25,21,1211,1486
0130-001,2015,03,25,22,1206,1072
0130-001,2015,03,25,23,934,710
0130-001,2015,03,25,24,568,477
0130-001,2015,03,26,01,378,298
0130-001,2015,03,26,02,231,201
0130-001,2015,03,26,03,164,150
0130-001,2015,03,26,04,113,124
0130-001,2015,03,26,05,191,168
0130-001,2015,03,26,06,423,316
0130-001,2015,03,26,07,1572,663
0130-001,2015,03,26,08,1990,1640
0130-001,2015,03,26,09,2109,1842
0130-001,2015,03,26,10,1935,1684
0130-001,2015,03,26,11,1835,1636
0130-001,2015,03,26,12,1669,1609
0130-001,2015,03,26,13,1488,1409
0130-001,2015,03,26,14,1711,1646
0130-001,2015,03,26,15,1835,1743
0130-001,2015,03,26,16,1789,1870
0130-001,2015,03,26,17,1636,1910
0130-001,2015,03,26,18,1831,2294
0130-001,2015,03,26,19,1710,2459
0130-001,2015,03,26,20,1331,1850
0130-001,2015,03,26,21,1172,1541
0130-001,2015,03,26,22,1241,1264
0130-001,2015,03,26,23,931,728
0130-001,2015,03,26,24,554,477
0130-001,2015,03,27,01,379,322
0130-001,2015,03,27,02,238,193
0130-001,2015,03,27,03,191,152
0130-001,2015,03,27,04,154,152
0130-001,2015,03,27,05,171,154
0130-001,2015,03,27,06,445,287
0130-001,2015,03,27,07,1563,692
0130-001,2015,03,27,08,2000,1532
0130-001,2015,03,27,09,2145,1902
0130-001,2015,03,27,10,1918,1654
0130-001,2015,03,27,11,1817,1625
0130-001,2015,03,27,12,1615,1652
0130-001,2015,03,27,13,1449,1490
0130-001,2015,03,27,14,1678,1729
0130-001,2015,03,27,15,1819,1832
0130-001,2015,03,27,16,1910,1917
0130-001,2015,03,27,17,1806,1917
0130-001,2015,03,27,18,1909,2327
0130-001,2015,03,27,19,1901,2591
0130-001,2015,03,27,20,1524,1904
0130-001,2015,03,27,21,1285,1668
0130-001,2015,03,27,22,1290,1096
0130-001,2015,03,27,23,838,734
0130-001,2015,03,27,24,540,528
0130-001,2015,03,28,01,258,360
0130-001,2015,03,28,02,245,261
0130-001,2015,03,28,03,201,195
0130-001,2015,03,28,04,168,156
0130-001,2015,03,28,05,156,209
0130-001,2015,03,28,06,341,320
0130-001,2015,03,28,07,753,593
0130-001,2015,03,28,08,1412,1092
0130-001,2015,03,28,09,1632,1662
0130-001,2015,03,28,10,1662,1801
0130-001,2015,03,28,11,1776,2195
0130-001,2015,03,28,12,1733,2305
0130-001,2015,03,28,13,1780,2467
0130-001,2015,03,28,14,1655,2072
0130-001,2015,03,28,15,1962,1945
0130-001,2015,03,28,16,1831,1844
0130-001,2015,03,28,17,1923,1811
0130-001,2015,03,28,18,1994,2185
0130-001,2015,03,28,19,1958,1866
0130-001,2015,03,28,20,1634,1294
0130-001,2015,03,28,21,1278,1047
0130-001,2015,03,28,22,1176,857
0130-001,2015,03,28,23,778,583
0130-001,2015,03,28,24,501,445
0130-001,2015,03,29,01,406,296
0130-001,2015,03,29,02,305,221
0130-001,2015,03,29,03,238,166
0130-001,2015,03,29,04,157,140
0130-001,2015,03,29,05,178,118
0130-001,2015,03,29,06,186,193
0130-001,2015,03,29,07,558,298
0130-001,2015,03,29,08,700,532
0130-001,2015,03,29,09,824,855
0130-001,2015,03,29,10,986,1136
0130-001,2015,03,29,11,1268,1343
0130-001,2015,03,29,12,1114,1524
0130-001,2015,03,29,13,1301,1363
0130-001,2015,03,29,14,1403,1488
0130-001,2015,03,29,15,1587,1425
0130-001,2015,03,29,16,1696,1458
0130-001,2015,03,29,17,1948,1472
0130-001,2015,03,29,18,1932,1598
0130-001,2015,03,29,19,1958,1421
0130-001,2015,03,29,20,1615,1066
0130-001,2015,03,29,21,1460,967
0130-001,2015,03,29,22,1128,716
0130-001,2015,03,29,23,786,445
0130-001,2015,03,29,24,448,308
0130-001,2015,03,30,01,244,195
0130-001,2015,03,30,02,152,110
0130-001,2015,03,30,03,127,87
0130-001,2015,03,30,04,117,106
0130-001,2015,03,30,05,194,152
0130-001,2015,03,30,06,515,312
0130-001,2015,03,30,07,1764,748
0130-001,2015,03,30,08,2103,1569
0130-001,2015,03,30,09,2238,1886
0130-001,2015,03,30,10,1840,1769
0130-001,2015,03,30,11,1815,1682
0130-001,2015,03,30,12,1694,1539
0130-001,2015,03,30,13,1456,1407
0130-001,2015,03,30,14,1655,1632
0130-001,2015,03,30,15,1808,1815
0130-001,2015,03,30,16,1763,1852
0130-001,2015,03,30,17,1784,1850
0130-001,2015,03,30,18,1740,2256
0130-001,2015,03,30,19,1768,2399
0130-001,2015,03,30,20,1370,1797
0130-001,2015,03,30,21,1176,1561
0130-001,2015,03,30,22,1102,1163
0130-001,2015,03,30,23,760,649
0130-001,2015,03,30,24,596,459
0130-001,2015,03,31,01,300,255
0130-001,2015,03,31,02,212,156
0130-001,2015,03,31,03,145,126
0130-001,2015,03,31,04,131,116
0130-001,2015,03,31,05,203,166
0130-001,2015,03,31,06,397,298
0130-001,2015,03,31,07,1558,649
0130-001,2015,03,31,08,2032,1543
0130-001,2015,03,31,09,2043,1888
0130-001,2015,03,31,10,1872,1642
0130-001,2015,03,31,11,1757,1619
0130-001,2015,03,31,12,1701,1559
0130-001,2015,03,31,13,1428,1484
0130-001,2015,03,31,14,1882,1571
0130-001,2015,03,31,15,1898,1440
0130-001,2015,03,31,16,1774,1427
0130-001,2015,03,31,17,1650,1757
0130-001,2015,03,31,18,1683,2030
0130-001,2015,03,31,19,1648,2230
0130-001,2015,03,31,20,1362,1636
0130-001,2015,03,31,21,1219,1359
0130-001,2015,03,31,22,1197,908
0130-001,2015,03,31,23,725,585
0130-001,2015,03,31,24,442,273
0130-001,2015,04,01,01,306,183
0130-001,2015,04,01,02,210,176
0130-001,2015,04,01,03,152,120
0130-001,2015,04,01,04,126,117
0130-001,2015,04,01,05,148,169
0130-001,2015,04,01,06,316,219
0130-001,2015,04,01,07,1430,675
0130-001,2015,04,01,08,2112,1706
0130-001,2015,04,01,09,2103,2025
0130-001,2015,04,01,10,1832,2010
0130-001,2015,04,01,11,1849,1792
0130-001,2015,04,01,12,1729,1848
0130-001,2015,04,01,13,1507,1585
0130-001,2015,04,01,14,1791,2019
0130-001,2015,04,01,15,1832,1906
0130-001,2015,04,01,16,1772,1884
0130-001,2015,04,01,17,1694,1938
0130-001,2015,04,01,18,1728,2533
0130-001,2015,04,01,19,1715,2741
0130-001,2015,04,01,20,1400,1904
0130-001,2015,04,01,21,1194,1549
0130-001,2015,04,01,22,1206,1180
0130-001,2015,04,01,23,867,771
0130-001,2015,04,01,24,703,446
0130-001,2015,04,02,01,344,326
0130-001,2015,04,02,02,217,230
0130-001,2015,04,02,03,158,144
0130-001,2015,04,02,04,122,153
0130-001,2015,04,02,05,182,252
0130-001,2015,04,02,06,420,308
0130-001,2015,04,02,07,1397,767
0130-001,2015,04,02,08,1881,1866
0130-001,2015,04,02,09,1969,2082
0130-001,2015,04,02,10,1812,1909
0130-001,2015,04,02,11,1712,1873
0130-001,2015,04,02,12,1662,1798
0130-001,2015,04,02,13,1453,1536
0130-001,2015,04,02,14,1660,1906
0130-001,2015,04,02,15,1760,1859
0130-001,2015,04,02,16,1676,2019
0130-001,2015,04,02,17,1548,2091
0130-001,2015,04,02,18,1650,2535
0130-001,2015,04,02,19,1661,2493
0130-001,2015,04,02,20,1314,1783
0130-001,2015,04,02,21,1204,1704
0130-001,2015,04,02,22,1204,1338
0130-001,2015,04,02,23,924,628
0130-001,2015,04,02,24,528,472
0130-001,2015,04,03,01,396,281
0130-001,2015,04,03,02,234,180
0130-001,2015,04,03,03,182,140
0130-001,2015,04,03,04,143,79
0130-001,2015,04,03,05,174,165
0130-001,2015,04,03,06,409,279
0130-001,2015,04,03,07,1438,688
0130-001,2015,04,03,08,2013,1832
0130-001,2015,04,03,09,2094,2113
0130-001,2015,04,03,10,1851,1727
0130-001,2015,04,03,11,1812,1947
0130-001,2015,04,03,12,1574,1877
0130-001,2015,04,03,13,1370,1821
0130-001,2015,04,03,14,1580,1956
0130-001,2015,04,03,15,2085,2050
0130-001,2015,04,03,16,2155,1992
0130-001,2015,04,03,17,2157,2088
0130-001,2015,04,03,18,2384,2538
0130-001,2015,04,03,19,2231,2793
0130-001,2015,04,03,20,1999,2235
0130-001,2015,04,03,21,2122,1821
0130-001,2015,04,03,22,1738,1403
0130-001,2015,04,03,23,1289,848
0130-001,2015,04,03,24,859,619
0130-001,2015,04,04,01,298,448
0130-001,2015,04,04,02,232,270
0130-001,2015,04,04,03,184,201
0130-001,2015,04,04,04,146,174
0130-001,2015,04,04,05,149,192
0130-001,2015,04,04,06,288,344
0130-001,2015,04,04,07,692,619
0130-001,2015,04,04,08,1413,1309
0130-001,2015,04,04,09,1640,1969
0130-001,2015,04,04,10,2085,2376
0130-001,2015,04,04,11,2262,2635
0130-001,2015,04,04,12,2275,2819
0130-001,2015,04,04,13,2446,2684
0130-001,2015,04,04,14,2985,2414
0130-001,2015,04,04,15,2178,2046
0130-001,2015,04,04,16,2087,2048
0130-001,2015,04,04,17,1862,1978
0130-001,2015,04,04,18,1892,1900
0130-001,2015,04,04,19,1908,1412
0130-001,2015,04,04,20,1581,1084
0130-001,2015,04,04,21,1291,1061
0130-001,2015,04,04,22,1152,823
0130-001,2015,04,04,23,810,580
0130-001,2015,04,04,24,421,389
0130-001,2015,04,05,01,452,317
0130-001,2015,04,05,02,318,151
0130-001,2015,04,05,03,249,174
0130-001,2015,04,05,04,173,153
0130-001,2015,04,05,05,192,133
0130-001,2015,04,05,06,246,254
0130-001,2015,04,05,07,563,452
0130-001,2015,04,05,08,682,688
0130-001,2015,04,05,09,816,931
0130-001,2015,04,05,10,970,1221
0130-001,2015,04,05,11,1280,1410
0130-001,2015,04,05,12,1085,1284
0130-001,2015,04,05,13,1293,1443
0130-001,2015,04,05,14,1348,1630
0130-001,2015,04,05,15,1539,1556
0130-001,2015,04,05,16,1649,1520
0130-001,2015,04,05,17,1882,1594
0130-001,2015,04,05,18,1855,1378
0130-001,2015,04,05,19,1850,1032
0130-001,2015,04,05,20,1484,920
0130-001,2015,04,05,21,1314,879
0130-001,2015,04,05,22,1076,724
0130-001,2015,04,05,23,735,495
0130-001,2015,04,05,24,413,302
0130-001,2015,04,06,01,199,221
0130-001,2015,04,06,02,154,140
0130-001,2015,04,06,03,118,93
0130-001,2015,04,06,04,101,90
0130-001,2015,04,06,05,168,169
0130-001,2015,04,06,06,498,356
0130-001,2015,04,06,07,1883,756
0130-001,2015,04,06,08,2082,1904
0130-001,2015,04,06,09,2219,2172
0130-001,2015,04,06,10,1938,1754
0130-001,2015,04,06,11,1802,1866
0130-001,2015,04,06,12,1688,1668
0130-001,2015,04,06,13,1509,1765
0130-001,2015,04,06,14,1726,1956
0130-001,2015,04,06,15,1830,1904
0130-001,2015,04,06,16,1794,2001
0130-001,2015,04,06,17,1730,1990
0130-001,2015,04,06,18,1714,2578
0130-001,2015,04,06,19,1821,2639
0130-001,2015,04,06,20,1376,1945
0130-001,2015,04,06,21,1174,1720
0130-001,2015,04,06,22,1156,1228
0130-001,2015,04,06,23,821,769
0130-001,2015,04,06,24,687,437
0130-001,2015,04,07,01,346,277
0130-001,2015,04,07,02,216,216
0130-001,2015,04,07,03,181,124
0130-001,2015,04,07,04,146,131
0130-001,2015,04,07,05,202,185
0130-001,2015,04,07,06,419,308
0130-001,2015,04,07,07,1995,783
0130-001,2015,04,07,08,2258,1810
0130-001,2015,04,07,09,2556,2160
0130-001,2015,04,07,10,2166,1814
0130-001,2015,04,07,11,2118,1821
0130-001,2015,04,07,12,1822,1749
0130-001,2015,04,07,13,1662,1639
0130-001,2015,04,07,14,1976,1821
0130-001,2015,04,07,15,2020,1981
0130-001,2015,04,07,16,1931,1958
0130-001,2015,04,07,17,1902,1983
0130-001,2015,04,07,18,1857,2587
0130-001,2015,04,07,19,1783,2726
0130-001,2015,04,07,20,1516,1864
0130-001,2015,04,07,21,1275,1700
0130-001,2015,04,07,22,1330,1322
0130-001,2015,04,07,23,909,778
0130-001,2015,04,07,24,664,443
0130-001,2015,04,08,01,411,304
0130-001,2015,04,08,02,277,227
0130-001,2015,04,08,03,203,144
0130-001,2015,04,08,04,156,138
0130-001,2015,04,08,05,176,162
0130-001,2015,04,08,06,489,320
0130-001,2015,04,08,07,1835,751
0130-001,2015,04,08,08,2316,1810
0130-001,2015,04,08,09,2386,2187
0130-001,2015,04,08,10,2306,1936
0130-001,2015,04,08,11,2069,1877
0130-001,2015,04,08,12,1855,1646
0130-001,2015,04,08,13,1835,1754
0130-001,2015,04,08,14,2081,1918
0130-001,2015,04,08,15,2160,1931
0130-001,2015,04,08,16,1978,1873
0130-001,2015,04,08,17,2040,2008
0130-001,2015,04,08,18,2018,2617
0130-001,2015,04,08,19,2055,2832
0130-001,2015,04,08,20,1662,2037
0130-001,2015,04,08,21,1419,1625
0130-001,2015,04,08,22,1254,1248
0130-001,2015,04,08,23,1038,774
0130-001,2015,04,08,24,643,454
0130-001,2015,04,09,01,440,306
0130-001,2015,04,09,02,312,212
0130-001,2015,04,09,03,180,176
0130-001,2015,04,09,04,158,131
0130-001,2015,04,09,05,213,205
0130-001,2015,04,09,06,526,311
0130-001,2015,04,09,07,1921,729
0130-001,2015,04,09,08,2254,1720
0130-001,2015,04,09,09,2437,2111
0130-001,2015,04,09,10,2275,1767
0130-001,2015,04,09,11,1939,1830
0130-001,2015,04,09,12,1795,1794
0130-001,2015,04,09,13,1653,1729
0130-001,2015,04,09,14,1999,1873
0130-001,2015,04,09,15,2026,1902
0130-001,2015,04,09,16,2013,1929
0130-001,2015,04,09,17,1956,2095
0130-001,2015,04,09,18,1851,2686
0130-001,2015,04,09,19,1869,2705
0130-001,2015,04,09,20,1487,1987
0130-001,2015,04,09,21,1298,1686
0130-001,2015,04,09,22,1335,1349
0130-001,2015,04,09,23,987,771
0130-001,2015,04,09,24,602,481
0130-001,2015,04,10,01,477,344
0130-001,2015,04,10,02,312,230
0130-001,2015,04,10,03,168,142
0130-001,2015,04,10,04,166,124
0130-001,2015,04,10,05,211,189
0130-001,2015,04,10,06,493,331
0130-001,2015,04,10,07,1888,796
0130-001,2015,04,10,08,2266,1821
0130-001,2015,04,10,09,2396,2122
0130-001,2015,04,10,10,2301,1906
0130-001,2015,04,10,11,2007,1900
0130-001,2015,04,10,12,2160,1823
0130-001,2015,04,10,13,2707,1884
0130-001,2015,04,10,14,2287,2093
0130-001,2015,04,10,15,2199,1994
0130-001,2015,04,10,16,2122,2086
0130-001,2015,04,10,17,2038,2199
0130-001,2015,04,10,18,2016,2792
0130-001,2015,04,10,19,2020,3013
0130-001,2015,04,10,20,1775,2383
0130-001,2015,04,10,21,1474,1850
0130-001,2015,04,10,22,1411,1461
0130-001,2015,04,10,23,1112,841
0130-001,2015,04,10,24,756,616
0130-001,2015,04,11,01,547,428
0130-001,2015,04,11,02,345,272
0130-001,2015,04,11,03,273,174
