Date,Weekday,Time,Traffic
2014-02-07,6 ,4,205
2014-02-07,6 ,5,318
2014-02-07,6 ,6,665
2014-02-07,6 ,7,1458
2014-02-07,6 ,8,1870
2014-02-07,6 ,9,1574
2014-02-07,6 ,10,1693
2014-02-07,6 ,11,1732
2014-02-07,6 ,12,1680
2014-02-07,6 ,13,1979
2014-02-07,6 ,14,2061
2014-02-07,6 ,15,2164
2014-02-07,6 ,16,2155
2014-02-07,6 ,17,2428
2014-02-07,6 ,18,2380
2014-02-07,6 ,19,2174
2014-02-07,6 ,20,1473
2014-02-07,6 ,21,1365
2014-02-07,6 ,22,924
2014-02-07,6 ,23,678
2014-02-08,7 ,0,521
2014-02-08,7 ,1,458
2014-02-08,7 ,2,406
2014-02-08,7 ,3,416
2014-02-08,7 ,4,281
2014-02-08,7 ,5,331
2014-02-08,7 ,6,544
2014-02-08,7 ,7,787
2014-02-08,7 ,8,1250
2014-02-08,7 ,9,1512
2014-02-08,7 ,10,1754
2014-02-08,7 ,11,1729
2014-02-08,7 ,12,1898
2014-02-08,7 ,13,2002
2014-02-08,7 ,14,2049
2014-02-08,7 ,15,2078
2014-02-08,7 ,16,2088
2014-02-08,7 ,17,2158
2014-02-08,7 ,18,2002
2014-02-08,7 ,19,1480
2014-02-08,7 ,20,1025
2014-02-08,7 ,21,934
2014-02-08,7 ,22,652
2014-02-08,7 ,23,490
2014-02-09,1 ,0,333
2014-02-09,1 ,1,287
2014-02-09,1 ,2,246
2014-02-09,1 ,3,239
2014-02-09,1 ,4,203
2014-02-09,1 ,5,164
2014-02-09,1 ,6,244
2014-02-09,1 ,7,335
2014-02-09,1 ,8,570
2014-02-09,1 ,9,845
2014-02-09,1 ,10,1102
2014-02-09,1 ,11,1205
2014-02-09,1 ,12,1406
2014-02-09,1 ,13,1488
2014-02-09,1 ,14,1720
2014-02-09,1 ,15,1811
2014-02-09,1 ,16,1846
2014-02-09,1 ,17,1756
2014-02-09,1 ,18,1622
2014-02-09,1 ,19,1239
2014-02-09,1 ,20,940
2014-02-09,1 ,21,928
2014-02-09,1 ,22,637
2014-02-09,1 ,23,486
2014-02-10,2 ,0,318
2014-02-10,2 ,1,176
2014-02-10,2 ,2,159
2014-02-10,2 ,3,148
2014-02-10,2 ,4,171
2014-02-10,2 ,5,301
2014-02-10,2 ,6,577
2014-02-10,2 ,7,1471
2014-02-10,2 ,8,1877
2014-02-10,2 ,9,1494
2014-02-10,2 ,10,1549
2014-02-10,2 ,11,1669
2014-02-10,2 ,12,1664
2014-02-10,2 ,13,1880
2014-02-10,2 ,14,2074
2014-02-10,2 ,15,2040
2014-02-10,2 ,16,1997
2014-02-10,2 ,17,2217
2014-02-10,2 ,18,2345
2014-02-10,2 ,19,1890
2014-02-10,2 ,20,1263
2014-02-10,2 ,21,1145
2014-02-10,2 ,22,751
2014-02-10,2 ,23,586
2014-02-11,3 ,0,384
2014-02-11,3 ,1,295
2014-02-11,3 ,2,245
2014-02-11,3 ,3,207
2014-02-11,3 ,4,207
2014-02-11,3 ,5,357
2014-02-11,3 ,6,659
2014-02-11,3 ,7,1421
2014-02-11,3 ,8,1776
2014-02-11,3 ,9,1620
2014-02-11,3 ,10,1807
2014-02-11,3 ,11,1624
2014-02-11,3 ,12,1570
2014-02-11,3 ,13,1873
2014-02-11,3 ,14,2082
2014-02-11,3 ,15,2068
2014-02-11,3 ,16,2089
2014-02-11,3 ,17,2308
2014-02-11,3 ,18,2325
2014-02-11,3 ,19,1929
2014-02-11,3 ,20,1280
2014-02-11,3 ,21,1212
2014-02-11,3 ,22,844
2014-02-11,3 ,23,614
2014-02-12,4 ,0,405
2014-02-12,4 ,1,299
2014-02-12,4 ,2,233
2014-02-12,4 ,3,195
2014-02-12,4 ,4,185
2014-02-12,4 ,5,345
2014-02-12,4 ,6,677
2014-02-12,4 ,7,1461
2014-02-12,4 ,8,1809
2014-02-12,4 ,9,1579
2014-02-12,4 ,10,1691
2014-02-12,4 ,11,1704
2014-02-12,4 ,12,1562
2014-02-12,4 ,13,1809
2014-02-12,4 ,14,1912
2014-02-12,4 ,15,2092
2014-02-12,4 ,16,2076
2014-02-12,4 ,17,2280
2014-02-12,4 ,18,2328
2014-02-12,4 ,19,1954
2014-02-12,4 ,20,1360
2014-02-12,4 ,21,1187
2014-02-12,4 ,22,871
2014-02-12,4 ,23,672
2014-02-13,5 ,0,419
2014-02-13,5 ,1,290
2014-02-13,5 ,2,247
2014-02-13,5 ,3,214
2014-02-13,5 ,4,179
2014-02-13,5 ,5,331
2014-02-13,5 ,6,716
2014-02-13,5 ,7,1397
2014-02-13,5 ,8,1804
2014-02-13,5 ,9,1641
2014-02-13,5 ,10,1790
2014-02-13,5 ,11,1705
2014-02-13,5 ,12,1663
2014-02-13,5 ,13,1907
2014-02-13,5 ,14,1997
2014-02-13,5 ,15,2040
2014-02-13,5 ,16,2018
2014-02-13,5 ,17,2403
2014-02-13,5 ,18,2287
2014-02-13,5 ,19,1937
2014-02-13,5 ,20,1388
2014-02-13,5 ,21,1299
2014-02-13,5 ,22,817
2014-02-13,5 ,23,638
2014-02-14,6 ,0,435
2014-02-14,6 ,1,319
2014-02-14,6 ,2,251
2014-02-14,6 ,3,210
2014-02-14,6 ,4,183
2014-02-14,6 ,5,350
2014-02-14,6 ,6,714
2014-02-14,6 ,7,1411
2014-02-14,6 ,8,1823
2014-02-14,6 ,9,1616
2014-02-14,6 ,10,1857
2014-02-14,6 ,11,1807
2014-02-14,6 ,12,1778
2014-02-14,6 ,13,1900
2014-02-14,6 ,14,2172
2014-02-14,6 ,15,2181
2014-02-14,6 ,16,2273
2014-02-14,6 ,17,2431
2014-02-14,6 ,18,2275
2014-02-14,6 ,19,2172
2014-02-14,6 ,20,1538
2014-02-14,6 ,21,1386
2014-02-14,6 ,22,851
2014-02-14,6 ,23,681
2014-02-15,7 ,0,513
2014-02-15,7 ,1,403
2014-02-15,7 ,2,397
2014-02-15,7 ,3,349
2014-02-15,7 ,4,228
2014-02-15,7 ,5,302
2014-02-15,7 ,6,535
2014-02-15,7 ,7,869
2014-02-15,7 ,8,1286
2014-02-15,7 ,9,1578
2014-02-15,7 ,10,1672
2014-02-15,7 ,11,1823
2014-02-15,7 ,12,1896
2014-02-15,7 ,13,1995
2014-02-15,7 ,14,2091
2014-02-15,7 ,15,2241
2014-02-15,7 ,16,2268
2014-02-15,7 ,17,2387
2014-02-15,7 ,18,2346
2014-02-15,7 ,19,1807
2014-02-15,7 ,20,1317
2014-02-15,7 ,21,1149
2014-02-15,7 ,22,821
2014-02-15,7 ,23,653
2014-02-16,1 ,0,478
2014-02-16,1 ,1,357
2014-02-16,1 ,2,279
2014-02-16,1 ,3,311
2014-02-16,1 ,4,203
2014-02-16,1 ,5,180
2014-02-16,1 ,6,292
2014-02-16,1 ,7,459
2014-02-16,1 ,8,729
2014-02-16,1 ,9,1018
2014-02-16,1 ,10,1323
2014-02-16,1 ,11,1418
2014-02-16,1 ,12,1647
2014-02-16,1 ,13,1770
2014-02-16,1 ,14,2026
2014-02-16,1 ,15,2168
2014-02-16,1 ,16,2310
2014-02-16,1 ,17,2261
2014-02-16,1 ,18,2034
2014-02-16,1 ,19,1496
2014-02-16,1 ,20,1160
2014-02-16,1 ,21,1180
2014-02-16,1 ,22,743
2014-02-16,1 ,23,500
2014-02-17,2 ,0,297
2014-02-17,2 ,1,211
2014-02-17,2 ,2,165
2014-02-17,2 ,3,171
2014-02-17,2 ,4,146
2014-02-17,2 ,5,365
2014-02-17,2 ,6,701
2014-02-17,2 ,7,1503
2014-02-17,2 ,8,1732
2014-02-17,2 ,9,1673
2014-02-17,2 ,10,1790
2014-02-17,2 ,11,1753
2014-02-17,2 ,12,1710
2014-02-17,2 ,13,1866
2014-02-17,2 ,14,2182
2014-02-17,2 ,15,2097
2014-02-17,2 ,16,2233
2014-02-17,2 ,17,2306
2014-02-17,2 ,18,2355
2014-02-17,2 ,19,1982
2014-02-17,2 ,20,1307
2014-02-17,2 ,21,1251
2014-02-17,2 ,22,681
2014-02-17,2 ,23,515
2014-02-18,3 ,0,374
2014-02-18,3 ,1,269
2014-02-18,3 ,2,222
2014-02-18,3 ,3,205
2014-02-18,3 ,4,197
2014-02-18,3 ,5,355
2014-02-18,3 ,6,714
2014-02-18,3 ,7,1404
2014-02-18,3 ,8,1723
2014-02-18,3 ,9,1693
2014-02-18,3 ,10,1726
2014-02-18,3 ,11,1745
2014-02-18,3 ,12,1681
2014-02-18,3 ,13,1816
2014-02-18,3 ,14,2002
2014-02-18,3 ,15,2061
2014-02-18,3 ,16,2067
2014-02-18,3 ,17,2342
2014-02-18,3 ,18,2320
2014-02-18,3 ,19,1910
2014-02-18,3 ,20,1301
2014-02-18,3 ,21,1214
2014-02-18,3 ,22,755
2014-02-18,3 ,23,524
2014-02-19,4 ,0,386
2014-02-19,4 ,1,245
2014-02-19,4 ,2,194
2014-02-19,4 ,3,170
2014-02-19,4 ,4,206
2014-02-19,4 ,5,354
2014-02-19,4 ,6,689
2014-02-19,4 ,7,1353
2014-02-19,4 ,8,1778
2014-02-19,4 ,9,1550
2014-02-19,4 ,10,1783
2014-02-19,4 ,11,1614
2014-02-19,4 ,12,1675
2014-02-19,4 ,13,1841
2014-02-19,4 ,14,2042
2014-02-19,4 ,15,2128
2014-02-19,4 ,16,2109
2014-02-19,4 ,17,2352
2014-02-19,4 ,18,2228
2014-02-19,4 ,19,1889
2014-02-19,4 ,20,1330
2014-02-19,4 ,21,1273
2014-02-19,4 ,22,799
2014-02-19,4 ,23,564
2014-02-20,5 ,0,408
2014-02-20,5 ,1,290
2014-02-20,5 ,2,205
2014-02-20,5 ,3,209
2014-02-20,5 ,4,183
2014-02-20,5 ,5,352
2014-02-20,5 ,6,649
2014-02-20,5 ,7,1336
2014-02-20,5 ,8,1728
2014-02-20,5 ,9,1597
2014-02-20,5 ,10,1722
2014-02-20,5 ,11,1644
2014-02-20,5 ,12,1647
2014-02-20,5 ,13,1813
2014-02-20,5 ,14,2042
2014-02-20,5 ,15,2055
2014-02-20,5 ,16,2200
2014-02-20,5 ,17,2335
2014-02-20,5 ,18,2300
2014-02-20,5 ,19,1973
2014-02-20,5 ,20,1403
2014-02-20,5 ,21,1271
2014-02-20,5 ,22,774
2014-02-20,5 ,23,588
2014-02-21,6 ,0,411
2014-02-21,6 ,1,259
2014-02-21,6 ,2,232
2014-02-21,6 ,3,182
2014-02-21,6 ,4,207
2014-02-21,6 ,5,352
2014-02-21,6 ,6,679
2014-02-21,6 ,7,1360
2014-02-21,6 ,8,1819
2014-02-21,6 ,9,1628
2014-02-21,6 ,10,1817
2014-02-21,6 ,11,1726
2014-02-21,6 ,12,1686
2014-02-21,6 ,13,1842
2014-02-21,6 ,14,1977
2014-02-21,6 ,15,2157
2014-02-21,6 ,16,2171
2014-02-21,6 ,17,2408
2014-02-21,6 ,18,2286
2014-02-21,6 ,19,2305
2014-02-21,6 ,20,1660
2014-02-21,6 ,21,1456
2014-02-21,6 ,22,899
2014-02-21,6 ,23,608
2014-02-22,7 ,0,503
2014-02-22,7 ,1,391
2014-02-22,7 ,2,343
2014-02-22,7 ,3,339
2014-02-22,7 ,4,245
2014-02-22,7 ,5,301
2014-02-22,7 ,6,573
2014-02-22,7 ,7,852
2014-02-22,7 ,8,1361
2014-02-22,7 ,9,1533
2014-02-22,7 ,10,1674
2014-02-22,7 ,11,1808
2014-02-22,7 ,12,1986
2014-02-22,7 ,13,1901
2014-02-22,7 ,14,2038
2014-02-22,7 ,15,2160
2014-02-22,7 ,16,2353
2014-02-22,7 ,17,2422
2014-02-22,7 ,18,2210
2014-02-22,7 ,19,1837
2014-02-22,7 ,20,1471
2014-02-22,7 ,21,1206
2014-02-22,7 ,22,781
2014-02-22,7 ,23,542
2014-02-23,1 ,0,411
2014-02-23,1 ,1,335
2014-02-23,1 ,2,243
2014-02-23,1 ,3,235
2014-02-23,1 ,4,184
2014-02-23,1 ,5,181
2014-02-23,1 ,6,249
2014-02-23,1 ,7,395
2014-02-23,1 ,8,698
2014-02-23,1 ,9,1090
2014-02-23,1 ,10,1351
2014-02-23,1 ,11,1425
2014-02-23,1 ,12,1612
2014-02-23,1 ,13,1850
2014-02-23,1 ,14,1924
2014-02-23,1 ,15,2120
2014-02-23,1 ,16,2273
2014-02-23,1 ,17,2291
2014-02-23,1 ,18,2039
2014-02-23,1 ,19,1702
2014-02-23,1 ,20,1417
2014-02-23,1 ,21,1200
2014-02-23,1 ,22,754
2014-02-23,1 ,23,455
2014-02-24,2 ,0,316
2014-02-24,2 ,1,220
2014-02-24,2 ,2,162
2014-02-24,2 ,3,140
2014-02-24,2 ,4,180
2014-02-24,2 ,5,368
2014-02-24,2 ,6,703
2014-02-24,2 ,7,1458
2014-02-24,2 ,8,1789
2014-02-24,2 ,9,1575
2014-02-24,2 ,10,1703
2014-02-24,2 ,11,1743
2014-02-24,2 ,12,1749
2014-02-24,2 ,13,1862
2014-02-24,2 ,14,2014
2014-02-24,2 ,15,2093
2014-02-24,2 ,16,2170
2014-02-24,2 ,17,2327
2014-02-24,2 ,18,2270
2014-02-24,2 ,19,1992
2014-02-24,2 ,20,1402
2014-02-24,2 ,21,1165
2014-02-24,2 ,22,713
2014-02-24,2 ,23,486
2014-02-25,3 ,0,334
2014-02-25,3 ,1,248
2014-02-25,3 ,2,235
2014-02-25,3 ,3,198
2014-02-25,3 ,4,178
2014-02-25,3 ,5,340
2014-02-25,3 ,6,725
2014-02-25,3 ,7,1396
2014-02-25,3 ,8,1778
2014-02-25,3 ,9,1557
2014-02-25,3 ,10,1641
2014-02-25,3 ,11,1371
2014-02-25,3 ,12,1686
2014-02-25,3 ,13,1908
2014-02-25,3 ,14,1999
2014-02-25,3 ,15,2111
2014-02-25,3 ,16,2243
2014-02-25,3 ,17,2415
2014-02-25,3 ,18,2269
2014-02-25,3 ,19,2083
2014-02-25,3 ,20,1431
2014-02-25,3 ,21,1313
2014-02-25,3 ,22,745
2014-02-25,3 ,23,546
2014-02-26,4 ,0,389
2014-02-26,4 ,1,249
2014-02-26,4 ,2,225
2014-02-26,4 ,3,228
2014-02-26,4 ,4,236
2014-02-26,4 ,5,357
2014-02-26,4 ,6,711
2014-02-26,4 ,7,1388
2014-02-26,4 ,8,1777
2014-02-26,4 ,9,1602
2014-02-26,4 ,10,1712
2014-02-26,4 ,11,1761
2014-02-26,4 ,12,1658
2014-02-26,4 ,13,1919
2014-02-26,4 ,14,2039
2014-02-26,4 ,15,2007
2014-02-26,4 ,16,2251
2014-02-26,4 ,17,2454
2014-02-26,4 ,18,2382
2014-02-26,4 ,19,1977
2014-02-26,4 ,20,1494
2014-02-26,4 ,21,1227
2014-02-26,4 ,22,843
2014-02-26,4 ,23,574
2014-02-27,5 ,0,394
2014-02-27,5 ,1,248
2014-02-27,5 ,2,211
2014-02-27,5 ,3,221
2014-02-27,5 ,4,209
2014-02-27,5 ,5,356
2014-02-27,5 ,6,745
2014-02-27,5 ,7,1443
2014-02-27,5 ,8,1668
2014-02-27,5 ,9,1628
2014-02-27,5 ,10,1736
2014-02-27,5 ,11,1712
2014-02-27,5 ,12,1736
2014-02-27,5 ,13,1939
2014-02-27,5 ,14,2084
2014-02-27,5 ,15,2094
2014-02-27,5 ,16,2195
2014-02-27,5 ,17,2485
2014-02-27,5 ,18,2259
2014-02-27,5 ,19,1995
2014-02-27,5 ,20,1512
2014-02-27,5 ,21,1374
2014-02-27,5 ,22,825
2014-02-27,5 ,23,643
2014-02-28,6 ,0,407
2014-02-28,6 ,1,249
2014-02-28,6 ,2,224
2014-02-28,6 ,3,214
2014-02-28,6 ,4,228
2014-02-28,6 ,5,393
2014-02-28,6 ,6,710
2014-02-28,6 ,7,1378
2014-02-28,6 ,8,1754
2014-02-28,6 ,9,1708
2014-02-28,6 ,10,1731
2014-02-28,6 ,11,1832
2014-02-28,6 ,12,1730
2014-02-28,6 ,13,1990
2014-02-28,6 ,14,2065
2014-02-28,6 ,15,2240
2014-02-28,6 ,16,2243
2014-02-28,6 ,17,2431
2014-02-28,6 ,18,2217
2014-02-28,6 ,19,2367
2014-02-28,6 ,20,1897
2014-02-28,6 ,21,1586
2014-02-28,6 ,22,1060
2014-02-28,6 ,23,708
2014-03-01,7 ,0,571
2014-03-01,7 ,1,424
2014-03-01,7 ,2,332
2014-03-01,7 ,3,297
2014-03-01,7 ,4,273
2014-03-01,7 ,5,373
2014-03-01,7 ,6,514
2014-03-01,7 ,7,779
2014-03-01,7 ,8,1123
2014-03-01,7 ,9,1452
2014-03-01,7 ,10,1580
2014-03-01,7 ,11,1846
2014-03-01,7 ,12,1856
2014-03-01,7 ,13,1961
2014-03-01,7 ,14,2140
2014-03-01,7 ,15,2393
2014-03-01,7 ,16,2290
2014-03-01,7 ,17,2417
2014-03-01,7 ,18,2361
2014-03-01,7 ,19,2274
2014-03-01,7 ,20,2008
2014-03-01,7 ,21,1586
2014-03-01,7 ,22,987
2014-03-01,7 ,23,638
2014-03-02,1 ,0,416
2014-03-02,1 ,1,281
2014-03-02,1 ,2,204
2014-03-02,1 ,3,184
2014-03-02,1 ,4,145
2014-03-02,1 ,5,172
2014-03-02,1 ,6,273
2014-03-02,1 ,7,503
2014-03-02,1 ,8,788
2014-03-02,1 ,9,1025
2014-03-02,1 ,10,1298
2014-03-02,1 ,11,1534
2014-03-02,1 ,12,1625
2014-03-02,1 ,13,1933
2014-03-02,1 ,14,2119
2014-03-02,1 ,15,2372
2014-03-02,1 ,16,2348
2014-03-02,1 ,17,2439
2014-03-02,1 ,18,2370
2014-03-02,1 ,19,2229
2014-03-02,1 ,20,1842
2014-03-02,1 ,21,1384
2014-03-02,1 ,22,857
2014-03-02,1 ,23,496
2014-03-03,2 ,0,344
2014-03-03,2 ,1,184
2014-03-03,2 ,2,128
2014-03-03,2 ,3,140
2014-03-03,2 ,4,191
2014-03-03,2 ,5,419
2014-03-03,2 ,6,781
2014-03-03,2 ,7,1621
2014-03-03,2 ,8,1836
2014-03-03,2 ,9,1617
2014-03-03,2 ,10,1720
2014-03-03,2 ,11,1708
2014-03-03,2 ,12,1700
2014-03-03,2 ,13,1873
2014-03-03,2 ,14,1912
2014-03-03,2 ,15,2124
2014-03-03,2 ,16,2133
2014-03-03,2 ,17,2417
2014-03-03,2 ,18,2222
2014-03-03,2 ,19,2090
2014-03-03,2 ,20,1480
2014-03-03,2 ,21,1244
2014-03-03,2 ,22,769
2014-03-03,2 ,23,510
2014-03-04,3 ,0,318
2014-03-04,3 ,1,239
2014-03-04,3 ,2,217
2014-03-04,3 ,3,160
2014-03-04,3 ,4,205
2014-03-04,3 ,5,390
2014-03-04,3 ,6,825
2014-03-04,3 ,7,1588
2014-03-04,3 ,8,1872
2014-03-04,3 ,9,1586
2014-03-04,3 ,10,1724
2014-03-04,3 ,11,1683
2014-03-04,3 ,12,1680
2014-03-04,3 ,13,1847
2014-03-04,3 ,14,2008
2014-03-04,3 ,15,2047
2014-03-04,3 ,16,2111
2014-03-04,3 ,17,2359
2014-03-04,3 ,18,2319
2014-03-04,3 ,19,2113
2014-03-04,3 ,20,1381
2014-03-04,3 ,21,1324
2014-03-04,3 ,22,779
2014-03-04,3 ,23,508
2014-03-05,4 ,0,402
2014-03-05,4 ,1,219
2014-03-05,4 ,2,218
2014-03-05,4 ,3,170
2014-03-05,4 ,4,193
2014-03-05,4 ,5,403
2014-03-05,4 ,6,776
2014-03-05,4 ,7,1606
2014-03-05,4 ,8,1892
2014-03-05,4 ,9,1661
2014-03-05,4 ,10,1669
2014-03-05,4 ,11,1702
2014-03-05,4 ,12,1572
2014-03-05,4 ,13,1821
2014-03-05,4 ,14,2014
2014-03-05,4 ,15,2040
2014-03-05,4 ,16,2149
2014-03-05,4 ,17,2361
2014-03-05,4 ,18,2378
2014-03-05,4 ,19,2073
2014-03-05,4 ,20,1460
2014-03-05,4 ,21,1192
2014-03-05,4 ,22,834
2014-03-05,4 ,23,511
2014-03-06,5 ,0,357
2014-03-06,5 ,1,266
2014-03-06,5 ,2,195
2014-03-06,5 ,3,171
2014-03-06,5 ,4,220
2014-03-06,5 ,5,387
2014-03-06,5 ,6,765
2014-03-06,5 ,7,1633
2014-03-06,5 ,8,1829
2014-03-06,5 ,9,1619
2014-03-06,5 ,10,1637
2014-03-06,5 ,11,1727
2014-03-06,5 ,12,1582
2014-03-06,5 ,13,1832
2014-03-06,5 ,14,2019
2014-03-06,5 ,15,2107
2014-03-06,5 ,16,2203
2014-03-06,5 ,17,2283
2014-03-06,5 ,18,2337
2014-03-06,5 ,19,1924
2014-03-06,5 ,20,1464
2014-03-06,5 ,21,1357
2014-03-06,5 ,22,846
2014-03-06,5 ,23,573
2014-03-07,6 ,0,387
2014-03-07,6 ,1,272
2014-03-07,6 ,2,212
2014-03-07,6 ,3,178
2014-03-07,6 ,4,187
2014-03-07,6 ,5,369
2014-03-07,6 ,6,796
2014-03-07,6 ,7,1519
2014-03-07,6 ,8,1938
2014-03-07,6 ,9,1697
2014-03-07,6 ,10,1770
2014-03-07,6 ,11,1673
2014-03-07,6 ,12,1652
2014-03-07,6 ,13,1940
2014-03-07,6 ,14,2048
2014-03-07,6 ,15,2100
2014-03-07,6 ,16,2302
2014-03-07,6 ,17,2455
2014-03-07,6 ,18,2318
2014-03-07,6 ,19,2262
2014-03-07,6 ,20,1678
2014-03-07,6 ,21,1415
2014-03-07,6 ,22,1006
2014-03-07,6 ,23,629
2014-03-08,7 ,0,490
2014-03-08,7 ,1,327
2014-03-08,7 ,2,260
2014-03-08,7 ,3,208
2014-03-08,7 ,4,231
2014-03-08,7 ,5,368
2014-03-08,7 ,6,627
2014-03-08,7 ,7,939
2014-03-08,7 ,8,1401
2014-03-08,7 ,9,1630
2014-03-08,7 ,10,1760
2014-03-08,7 ,11,1810
2014-03-08,7 ,12,1934
2014-03-08,7 ,13,1941
2014-03-08,7 ,14,2131
2014-03-08,7 ,15,2201
2014-03-08,7 ,16,2192
2014-03-08,7 ,17,2361
2014-03-08,7 ,18,2198
2014-03-08,7 ,19,1703
2014-03-08,7 ,20,1347
2014-03-08,7 ,21,1117
2014-03-08,7 ,22,780
2014-03-08,7 ,23,571
2014-03-09,1 ,0,373
2014-03-09,1 ,1,251
2014-03-09,1 ,2,168
2014-03-09,1 ,3,153
2014-03-09,1 ,4,127
2014-03-09,1 ,5,179
2014-03-09,1 ,6,275
2014-03-09,1 ,7,400
2014-03-09,1 ,8,695
2014-03-09,1 ,9,987
2014-03-09,1 ,10,1304
2014-03-09,1 ,11,1350
2014-03-09,1 ,12,1527
2014-03-09,1 ,13,1758
2014-03-09,1 ,14,1868
2014-03-09,1 ,15,2089
2014-03-09,1 ,16,2008
2014-03-09,1 ,17,2035
2014-03-09,1 ,18,1802
2014-03-09,1 ,19,1597
2014-03-09,1 ,20,1266
2014-03-09,1 ,21,994
2014-03-09,1 ,22,652
2014-03-09,1 ,23,397
2014-03-10,2 ,0,270
2014-03-10,2 ,1,181
2014-03-10,2 ,2,156
2014-03-10,2 ,3,119
2014-03-10,2 ,4,198
2014-03-10,2 ,5,401
2014-03-10,2 ,6,777
2014-03-10,2 ,7,1703
2014-03-10,2 ,8,1822
2014-03-10,2 ,9,1669
2014-03-10,2 ,10,1801
2014-03-10,2 ,11,1724
2014-03-10,2 ,12,1633
2014-03-10,2 ,13,1856
2014-03-10,2 ,14,2052
2014-03-10,2 ,15,2153
2014-03-10,2 ,16,2115
2014-03-10,2 ,17,2276
2014-03-10,2 ,18,2258
2014-03-10,2 ,19,2070
2014-03-10,2 ,20,1457
2014-03-10,2 ,21,1286
2014-03-10,2 ,22,761
2014-03-10,2 ,23,475
2014-03-11,3 ,0,300
2014-03-11,3 ,1,218
2014-03-11,3 ,2,242
2014-03-11,3 ,3,197
2014-03-11,3 ,4,209
2014-03-11,3 ,5,395
2014-03-11,3 ,6,818
2014-03-11,3 ,7,1538
2014-03-11,3 ,8,1884
2014-03-11,3 ,9,1632
2014-03-11,3 ,10,1677
2014-03-11,3 ,11,1676
2014-03-11,3 ,12,1636
2014-03-11,3 ,13,1819
2014-03-11,3 ,14,2139
2014-03-11,3 ,15,2159
2014-03-11,3 ,16,2228
2014-03-11,3 ,17,2385
2014-03-11,3 ,18,2000
2014-03-11,3 ,19,2228
2014-03-11,3 ,20,1483
2014-03-11,3 ,21,1349
2014-03-11,3 ,22,832
2014-03-11,3 ,23,522
2014-03-12,4 ,0,320
2014-03-12,4 ,1,242
2014-03-12,4 ,2,216
2014-03-12,4 ,3,170
2014-03-12,4 ,4,216
2014-03-12,4 ,5,363
2014-03-12,4 ,6,768
2014-03-12,4 ,7,1545
2014-03-12,4 ,8,1895
2014-03-12,4 ,9,1634
2014-03-12,4 ,10,1780
2014-03-12,4 ,11,1647
2014-03-12,4 ,12,1567
2014-03-12,4 ,13,1858
2014-03-12,4 ,14,2024
2014-03-12,4 ,15,2068
2014-03-12,4 ,16,2050
2014-03-12,4 ,17,2190
2014-03-12,4 ,18,2181
2014-03-12,4 ,19,1943
2014-03-12,4 ,20,1340
2014-03-12,4 ,21,1217
2014-03-12,4 ,22,775
2014-03-12,4 ,23,505
2014-03-13,5 ,0,345
2014-03-13,5 ,1,232
2014-03-13,5 ,2,216
2014-03-13,5 ,3,168
2014-03-13,5 ,4,204
2014-03-13,5 ,5,374
2014-03-13,5 ,6,789
2014-03-13,5 ,7,1590
2014-03-13,5 ,8,1903
2014-03-13,5 ,9,1576
2014-03-13,5 ,10,1733
2014-03-13,5 ,11,1765
2014-03-13,5 ,12,1671
2014-03-13,5 ,13,1929
2014-03-13,5 ,14,2173
2014-03-13,5 ,15,2074
2014-03-13,5 ,16,2154
2014-03-13,5 ,17,2323
2014-03-13,5 ,18,2303
2014-03-13,5 ,19,2039
2014-03-13,5 ,20,1509
2014-03-13,5 ,21,1364
2014-03-13,5 ,22,845
2014-03-13,5 ,23,505
2014-03-14,6 ,0,392
2014-03-14,6 ,1,263
2014-03-14,6 ,2,208
2014-03-14,6 ,3,194
2014-03-14,6 ,4,219
2014-03-14,6 ,5,373
2014-03-14,6 ,6,784
2014-03-14,6 ,7,1574
2014-03-14,6 ,8,1913
2014-03-14,6 ,9,1719
2014-03-14,6 ,10,1775
2014-03-14,6 ,11,1766
2014-03-14,6 ,12,1763
2014-03-14,6 ,13,2037
2014-03-14,6 ,14,1909
2014-03-14,6 ,15,2118
2014-03-14,6 ,16,2280
2014-03-14,6 ,17,2434
2014-03-14,6 ,18,2341
2014-03-14,6 ,19,2351
2014-03-14,6 ,20,1794
2014-03-14,6 ,21,1523
2014-03-14,6 ,22,1005
2014-03-14,6 ,23,630
2014-03-15,7 ,0,458
2014-03-15,7 ,1,299
2014-03-15,7 ,2,231
2014-03-15,7 ,3,195
2014-03-15,7 ,4,228
2014-03-15,7 ,5,324
2014-03-15,7 ,6,599
2014-03-15,7 ,7,968
2014-03-15,7 ,8,1403
2014-03-15,7 ,9,1533
2014-03-15,7 ,10,1650
2014-03-15,7 ,11,1798
2014-03-15,7 ,12,1769
2014-03-15,7 ,13,2026
2014-03-15,7 ,14,2053
2014-03-15,7 ,15,2075
2014-03-15,7 ,16,2349
2014-03-15,7 ,17,2369
2014-03-15,7 ,18,2283
2014-03-15,7 ,19,1821
2014-03-15,7 ,20,1512
2014-03-15,7 ,21,1200
2014-03-15,7 ,22,776
2014-03-15,7 ,23,509
2014-03-16,1 ,0,354
2014-03-16,1 ,1,220
2014-03-16,1 ,2,168
2014-03-16,1 ,3,151
2014-03-16,1 ,4,147
2014-03-16,1 ,5,212
2014-03-16,1 ,6,310
2014-03-16,1 ,7,528
2014-03-16,1 ,8,774
2014-03-16,1 ,9,997
2014-03-16,1 ,10,1326
2014-03-16,1 ,11,1404
